2020-03-26	64	49	56.5	-4.6	8	0	0.00	0.0	0
2020-03-27	67	50	58.5	-2.7	6	0	0.00	0.0	0
2020-03-28	68	54	61.0	-0.2	4	0	0.00	0.0	0
2020-03-29	69	54	61.5	0.2	3	0	0.00	0.0	0
2020-03-30	75	54	64.5	3.1	0	0	0.00	0.0	0
2020-03-31	78	56	67.0	5.5	0	2	0.00	0.0	0
2020-04-01	69	57	63.0	4.2	2	0	0.00	0.0	0
2020-04-02	69	59	64.0	5.2	1	0	0.00	0.0	0
2020-04-03	67	54	60.5	1.6	4	0	0.00	0.0	0
2020-04-04	67	55	61.0	2.0	4	0	0.00	0.0	0
2020-04-05	65	57	61.0	1.9	4	0	0.06	0.0	0
2020-04-06	62	56	59.0	-0.1	6	0	1.22	0.0	0
2020-04-07	66	53	59.5	0.3	5	0	0.26	0.0	0
2020-04-08	62	51	56.5	-2.8	8	0	0.01	0.0	0
2020-04-09	57	51	54.0	-5.4	11	0	0.88	0.0	0
2020-04-10	67	52	59.5	0.0	5	0	0.23	0.0	0
2020-04-11	68	51	59.5	-0.1	5	0	0.00	0.0	0
2020-04-12	62	59	60.5	0.8	4	0	0.02	0.0	0
2020-04-13	65	57	61.0	1.2	4	0	T	0.0	0
2020-04-14	67	55	61.0	1.1	4	0	0.00	0.0	0
2020-04-15	79	55	67.0	7.0	0	2	0.00	0.0	0
2020-04-16	70	55	62.5	2.4	2	0	0.00	0.0	0
