2020-03-25	46	38	42.0	0.0	23	0	0.01	0.0	0
2020-03-26	55	34	44.5	2.2	20	0	0.00	0.0	0
2020-03-27	66	44	55.0	12.3	10	0	0.00	0.0	0
2020-03-28	48	42	45.0	2.0	20	0	0.23	0.0	0
2020-03-29	48	44	46.0	2.6	19	0	0.43	0.0	0
2020-03-30	47	41	44.0	0.3	21	0	T	0.0	0
2020-03-31	46	40	43.0	-1.0	22	0	T	0.0	0
2020-04-01	57	36	46.5	2.1	18	0	0.00	0.0	0
2020-04-02	57	39	48.0	3.3	17	0	0.01	0.0	0
2020-04-03	54	43	48.5	3.4	16	0	0.19	M	0
2020-04-04	58	46	52.0	6.6	13	0	T	0.0	0
2020-04-05	53	46	49.5	3.7	15	0	0.00	0.0	0
2020-04-06	66	43	54.5	8.4	10	0	0.00	0.0	0
2020-04-07	64	46	55.0	8.5	10	0	0.00	0.0	0
2020-04-08	54	46	50.0	3.2	15	0	0.14	0.0	0
2020-04-09	56	41	48.5	1.3	16	0	0.62	0.0	0
2020-04-10	51	40	45.5	-2.0	19	0	0.00	0.0	0
2020-04-11	56	36	46.0	-1.9	19	0	0.00	0.0	0
2020-04-12	57	34	45.5	-2.7	19	0	0.00	0.0	0
2020-04-13	61	52	56.5	7.9	8	0	1.55	0.0	0
2020-04-14	56	45	50.5	1.6	14	0	0.00	0.0	0
2020-04-15	54	40	47.0	-2.2	18	0	T	0.0	0
2020-04-16	51	38	44.5	-5.1	20	0	0.00	0.0	0
