2020-03-25	73	58	65.5	8.9	0	1	0.58	0.0	0
2020-03-26	80	52	66.0	9.1	0	1	0.00	0.0	0
2020-03-27	85	60	72.5	15.4	0	8	0.00	0.0	0
2020-03-28	84	66	75.0	17.6	0	10	0.00	0.0	0
2020-03-29	79	66	72.5	14.9	0	8	T	0.0	0
2020-03-30	75	60	67.5	9.7	0	3	0.00	0.0	0
2020-03-31	64	49	56.5	-1.6	8	0	0.34	0.0	0
2020-04-01	61	42	51.5	-6.8	13	0	0.00	0.0	0
2020-04-02	69	40	54.5	-4.1	10	0	0.00	0.0	0
2020-04-03	78	48	63.0	4.2	2	0	0.00	0.0	0
2020-04-04	78	56	67.0	7.9	0	2	0.00	0.0	0
2020-04-05	80	59	69.5	10.2	0	5	0.00	0.0	0
2020-04-06	83	58	70.5	10.9	0	6	0.00	0.0	0
2020-04-07	78	62	70.0	10.2	0	5	T	0.0	0
2020-04-08	81	62	71.5	11.4	0	7	0.01	0.0	0
2020-04-09	78	62	70.0	9.7	0	5	0.19	0.0	0
2020-04-10	62	45	53.5	-7.1	11	0	0.00	0.0	0
2020-04-11	71	40	55.5	-5.3	9	0	0.00	0.0	0
2020-04-12	75	50	62.5	1.4	2	0	0.18	0.0	0
2020-04-13	74	55	64.5	3.2	0	0	0.72	0.0	0
2020-04-14	72	47	59.5	-2.1	5	0	0.00	0.0	0
2020-04-15	62	41	51.5	-10.3	13	0	0.00	0.0	0
2020-04-16	69	42	55.5	-6.6	9	0	0.00	0.0	0
