2020-03-25	54	43	48.5	0.0	16	0	0.10	0.0	0
2020-03-26	49	43	46.0	-2.9	19	0	0.27	0.0	0
2020-03-27	59	43	51.0	1.7	14	0	2.50	0.0	0
2020-03-28	67	46	56.5	6.8	8	0	0.30	0.0	0
2020-03-29	70	45	57.5	7.5	7	0	0.15	0.0	0
2020-03-30	69	50	59.5	9.1	5	0	0.00	0.0	0
2020-03-31	75	50	62.5	11.7	2	0	0.00	0.0	0
2020-04-01	54	40	47.0	-4.2	18	0	0.20	0.0	0
2020-04-02	54	40	47.0	-4.6	18	0	0.00	0.0	0
2020-04-03	61	46	53.5	1.6	11	0	0.00	0.0	0
2020-04-04	66	48	57.0	4.7	8	0	0.00	0.0	0
2020-04-05	58	44	51.0	-1.7	14	0	0.00	0.0	0
2020-04-06	M	M	M	M	M	M	M	M	M
2020-04-07	56	48	52.0	-1.4	13	0	0.00	0.0	0
2020-04-08	73	48	60.5	6.7	4	0	0.30	0.0	0
2020-04-09	77	52	64.5	10.4	0	0	1.00	0.0	0
2020-04-10	71	41	56.0	1.5	9	0	0.06	0.0	0
2020-04-11	51	35	43.0	-11.8	22	0	0.00	0.0	0
2020-04-12	62	40	51.0	-4.1	14	0	0.00	0.0	0
2020-04-13	72	40	56.0	0.5	9	0	1.90	0.0	0
2020-04-14	78	45	61.5	5.7	3	0	0.38	0.0	0
2020-04-15	57	37	47.0	-9.1	18	0	0.40	0.0	0
2020-04-16	57	37	47.0	-9.5	18	0	0.00	0.0	0
