2020-03-26	48	30	39.0	1.8	26	0	T	T	0
2020-03-27	54	34	44.0	6.3	21	0	T	0.0	0
2020-03-28	47	31	39.0	0.9	26	0	1.10	T	0
2020-03-29	57	30	43.5	4.9	21	0	0.00	0.0	0
2020-03-30	64	24	44.0	5.0	21	0	0.00	0.0	0
2020-03-31	62	41	51.5	12.0	13	0	0.01	0.0	0
2020-04-01	75	38	56.5	16.6	8	0	0.00	0.0	0
2020-04-02	57	23	40.0	-0.4	25	0	0.17	T	0
2020-04-03	28	20	24.0	-16.9	41	0	T	T	M
2020-04-04	47	14	30.5	-10.8	34	0	0.00	0.0	0
2020-04-05	60	28	44.0	2.2	21	0	0.00	0.0	0
2020-04-06	71	47	59.0	16.8	6	0	0.00	0.0	0
2020-04-07	76	45	60.5	17.8	4	0	0.00	0.0	0
2020-04-08	57	36	46.5	3.4	18	0	0.01	0.0	0
2020-04-09	41	22	31.5	-12.1	33	0	T	T	0
2020-04-10	55	20	37.5	-6.6	27	0	0.00	0.0	0
2020-04-11	62	30	46.0	1.5	19	0	0.02	0.4	0
2020-04-12	33	22	27.5	-17.5	37	0	0.59	5.2	2
2020-04-13	33	15	24.0	-21.4	41	0	T	T	4
2020-04-14	33	18	25.5	-20.4	39	0	T	T	3
2020-04-15	39	19	29.0	-17.3	36	0	T	T	2
2020-04-16	43	20	31.5	-15.3	33	0	0.00	0.0	T
