2020-03-25	88	57	72.5	12.5	0	8	0.00	0.0	0
2020-03-26	86	66	76.0	15.7	0	11	0.00	0.0	0
2020-03-27	84	68	76.0	15.4	0	11	0.00	0.0	0
2020-03-28	77	55	66.0	5.2	0	1	0.06	0.0	0
2020-03-29	70	50	60.0	-1.1	5	0	0.01	0.0	0
2020-03-30	65	53	59.0	-2.3	6	0	0.33	0.0	0
2020-03-31	68	52	60.0	-1.6	5	0	T	0.0	0
2020-04-01	72	48	60.0	-1.8	5	0	0.00	0.0	0
2020-04-02	69	58	63.5	1.4	1	0	0.12	0.0	0
2020-04-03	66	40	53.0	-9.3	12	0	0.11	0.0	0
2020-04-04	48	40	44.0	-18.6	21	0	0.15	0.0	0
2020-04-05	65	47	56.0	-6.8	9	0	T	0.0	0
2020-04-06	71	59	65.0	1.9	0	0	T	0.0	0
2020-04-07	88	65	76.5	13.2	0	12	0.00	0.0	0
2020-04-08	97	71	84.0	20.4	0	19	0.00	0.0	0
2020-04-09	79	61	70.0	6.2	0	5	T	0.0	0
2020-04-10	73	54	63.5	-0.6	1	0	0.00	0.0	0
2020-04-11	70	57	63.5	-0.9	1	0	0.07	0.0	0
2020-04-12	82	46	64.0	-0.6	1	0	0.49	0.0	0
2020-04-13	56	39	47.5	-17.4	17	0	0.00	0.0	0
2020-04-14	55	42	48.5	-16.6	16	0	0.00	0.0	0
2020-04-15	65	38	51.5	-13.9	13	0	0.00	0.0	0
2020-04-16	74	46	60.0	-5.6	5	0	0.00	0.0	0
