2020-03-25	57	39	48.0	4.6	17	0	0.00	0.0	0
2020-03-26	47	31	39.0	-4.8	26	0	0.01	0.0	0
2020-03-27	61	39	50.0	5.9	15	0	0.00	0.0	0
2020-03-28	69	44	56.5	12.0	8	0	0.00	0.0	0
2020-03-29	49	45	47.0	2.1	18	0	0.39	0.0	0
2020-03-30	49	46	47.5	2.3	17	0	0.03	0.0	0
2020-03-31	53	41	47.0	1.4	18	0	0.18	M	M
2020-04-01	47	38	42.5	-3.4	22	0	0.00	0.0	0
2020-04-02	55	37	46.0	-0.3	19	0	0.00	0.0	0
2020-04-03	59	42	50.5	3.9	14	0	0.00	0.0	0
2020-04-04	55	46	50.5	3.5	14	0	0.00	0.0	0
2020-04-05	60	44	52.0	4.6	13	0	0.00	0.0	0
2020-04-06	67	49	58.0	10.3	7	0	0.00	0.0	0
2020-04-07	67	39	53.0	4.9	12	0	0.00	0.0	0
2020-04-08	68	53	60.5	12.1	4	0	0.38	0.0	0
2020-04-09	70	42	56.0	7.2	9	0	0.01	0.0	0
2020-04-10	65	39	52.0	2.9	13	0	0.16	0.0	0
2020-04-11	51	34	42.5	-7.0	22	0	0.02	0.0	0
2020-04-12	55	31	43.0	-6.8	22	0	0.00	0.0	0
2020-04-13	69	44	56.5	5.3	8	0	0.64	0.0	0
2020-04-14	70	45	57.5	7.0	7	0	0.97	0.0	0
2020-04-15	58	41	49.5	-1.4	15	0	0.03	0.0	0
2020-04-16	53	39	46.0	-5.2	19	0	0.00	0.0	0
