2020-03-25	68	52	60.0	-1.7	5	0	0.00	0.0	0
2020-03-26	62	46	54.0	-7.9	11	0	0.00	0.0	0
2020-03-27	62	44	53.0	-9.1	12	0	T	0.0	0
2020-03-28	67	45	56.0	-6.3	9	0	0.00	0.0	0
2020-03-29	67	53	60.0	-2.5	5	0	0.02	0.0	0
2020-03-30	72	49	60.5	-2.2	4	0	0.00	0.0	0
2020-03-31	76	51	63.5	0.6	1	0	0.00	0.0	0
2020-04-01	82	56	69.0	5.8	0	4	0.00	0.0	0
2020-04-02	70	56	63.0	-0.4	2	0	0.00	0.0	0
2020-04-03	73	52	62.5	-1.1	2	0	0.00	0.0	0
2020-04-04	77	51	64.0	0.2	1	0	0.00	0.0	0
2020-04-05	75	56	65.5	1.4	0	1	0.00	0.0	0
2020-04-06	68	55	61.5	-2.8	3	0	T	0.0	0
2020-04-07	65	55	60.0	-4.6	5	0	0.05	0.0	0
2020-04-08	71	51	61.0	-3.8	4	0	T	0.0	0
2020-04-09	61	48	54.5	-10.6	10	0	0.00	0.0	0
2020-04-10	62	52	57.0	-8.4	8	0	T	0.0	0
2020-04-11	76	51	63.5	-2.1	1	0	0.00	0.0	0
2020-04-12	76	58	67.0	1.1	0	2	0.11	0.0	0
2020-04-13	75	54	64.5	-1.7	0	0	0.00	0.0	0
2020-04-14	69	51	60.0	-6.5	5	0	0.00	0.0	0
2020-04-15	79	50	64.5	-2.3	0	0	0.00	0.0	0
2020-04-16	81	59	70.0	2.9	0	5	0.00	0.0	0
