2020-03-25	49	39	44.0	-3.7	21	0	0.18	0.0	0
2020-03-26	49	38	43.5	-4.3	21	0	0.00	0.0	0
2020-03-27	50	43	46.5	-1.4	18	0	0.02	0.0	0
2020-03-28	54	46	50.0	2.0	15	0	0.32	0.0	0
2020-03-29	55	46	50.5	2.4	14	0	0.58	0.0	0
2020-03-30	50	39	44.5	-3.7	20	0	0.51	0.0	0
2020-03-31	50	39	44.5	-3.8	20	0	0.03	M	0
2020-04-01	52	39	45.5	-2.9	19	0	0.01	0.0	0
2020-04-02	51	37	44.0	-4.5	21	0	T	0.0	0
2020-04-03	50	37	43.5	-5.1	21	0	0.00	0.0	0
2020-04-04	56	35	45.5	-3.3	19	0	0.00	0.0	0
2020-04-05	56	44	50.0	1.1	15	0	0.00	0.0	0
2020-04-06	60	39	49.5	0.5	15	0	0.00	0.0	0
2020-04-07	56	40	48.0	-1.1	17	0	0.00	0.0	0
2020-04-08	63	39	51.0	1.8	14	0	0.00	0.0	0
2020-04-09	69	42	55.5	6.2	9	0	0.00	0.0	0
2020-04-10	64	44	54.0	4.6	11	0	0.00	0.0	0
2020-04-11	60	44	52.0	2.4	13	0	T	0.0	0
2020-04-12	60	37	48.5	-1.2	16	0	0.00	0.0	0
2020-04-13	64	38	51.0	1.2	14	0	0.00	0.0	0
2020-04-14	64	42	53.0	3.0	12	0	0.00	0.0	0
2020-04-15	66	49	57.5	7.4	7	0	0.00	0.0	0
2020-04-16	70	44	57.0	6.7	8	0	0.00	0.0	0
