2020-03-26	61	43	52.0	-7.8	13	0	0.00	0.0	0
2020-03-27	64	41	52.5	-7.4	12	0	0.00	0.0	0
2020-03-28	67	40	53.5	-6.5	11	0	0.00	0.0	0
2020-03-29	67	44	55.5	-4.7	9	0	0.00	0.0	0
2020-03-30	74	46	60.0	-0.3	5	0	0.00	0.0	0
2020-03-31	79	50	64.5	4.1	0	0	0.00	0.0	0
2020-04-01	75	52	63.5	3.0	1	0	0.00	0.0	0
2020-04-02	70	55	62.5	1.9	2	0	0.00	0.0	0
2020-04-03	70	51	60.5	-0.3	4	0	0.00	0.0	0
2020-04-04	69	52	60.5	-0.4	4	0	0.00	0.0	0
2020-04-05	62	53	57.5	-3.5	7	0	T	0.0	0
2020-04-06	57	51	54.0	-7.2	11	0	0.99	0.0	0
2020-04-07	60	50	55.0	-6.3	10	0	0.31	0.0	0
2020-04-08	62	48	55.0	-6.5	10	0	0.13	M	0
2020-04-09	54	48	51.0	-10.6	14	0	0.71	M	0
2020-04-10	60	47	53.5	-8.3	11	0	0.49	M	0
2020-04-11	69	47	58.0	-3.9	7	0	0.00	0.0	0
2020-04-12	62	53	57.5	-4.6	7	0	0.02	0.0	0
2020-04-13	63	52	57.5	-4.8	7	0	0.00	0.0	0
2020-04-14	80	49	64.5	2.0	0	0	0.00	0.0	0
2020-04-15	82	46	64.0	1.4	1	0	0.00	0.0	0
2020-04-16	77	50	63.5	0.7	1	0	0.00	0.0	0
