2020-03-26	61	52	56.5	8.6	8	0	0.07	0.0	0
2020-03-27	61	51	56.0	7.8	9	0	0.08	0.0	0
2020-03-28	75	46	60.5	11.9	4	0	0.00	0.0	0
2020-03-29	68	43	55.5	6.6	9	0	0.00	0.0	0
2020-03-30	69	43	56.0	6.7	9	0	0.00	0.0	M
2020-03-31	70	44	57.0	7.4	8	0	0.00	0.0	0
2020-04-01	73	43	58.0	8.1	7	0	0.00	0.0	0
2020-04-02	69	39	54.0	3.7	11	0	0.34	0.0	0
2020-04-03	39	30	34.5	-16.1	30	0	0.23	0.0	0
2020-04-04	48	30	39.0	-12.0	26	0	0.00	0.0	0
2020-04-05	61	34	47.5	-3.8	17	0	0.00	0.0	0
2020-04-06	67	52	59.5	7.9	5	0	0.02	0.0	0
2020-04-07	80	61	70.5	18.5	0	6	0.00	0.0	0
2020-04-08	88	48	68.0	15.7	0	3	0.00	0.0	0
2020-04-09	60	32	46.0	-6.7	19	0	0.00	0.0	0
2020-04-10	55	25	40.0	-13.0	25	0	0.00	0.0	0
2020-04-11	74	44	59.0	5.7	6	0	0.34	0.0	0
2020-04-12	63	31	47.0	-6.7	18	0	0.40	T	0
2020-04-13	45	27	36.0	-18.0	29	0	0.00	0.0	0
2020-04-14	51	30	40.5	-13.9	24	0	0.00	0.0	0
2020-04-15	53	31	42.0	-12.7	23	0	0.00	0.0	0
2020-04-16	47	36	41.5	-13.5	23	0	0.47	M	M
