2020-03-27	84	70	77.0	3.0	0	12	0.00	0.0	0
2020-03-28	82	72	77.0	2.9	0	12	0.00	0.0	0
2020-03-29	85	75	80.0	5.8	0	15	0.00	0.0	0
2020-03-30	85	74	79.5	5.2	0	15	0.00	0.0	0
2020-03-31	91	73	82.0	7.6	0	17	0.00	0.0	0
2020-04-01	84	69	76.5	1.9	0	12	0.05	0.0	0
2020-04-02	80	63	71.5	-3.2	0	7	0.00	0.0	0
2020-04-03	81	66	73.5	-1.3	0	9	0.00	0.0	0
2020-04-04	83	70	76.5	1.6	0	12	0.00	0.0	0
2020-04-05	82	71	76.5	1.5	0	12	0.05	0.0	0
2020-04-06	83	72	77.5	2.4	0	13	0.72	0.0	0
2020-04-07	84	75	79.5	4.3	0	15	0.00	0.0	0
2020-04-08	87	75	81.0	5.6	0	16	0.00	0.0	0
2020-04-09	93	73	83.0	7.5	0	18	0.00	0.0	0
2020-04-10	94	74	84.0	8.4	0	19	0.00	0.0	0
2020-04-11	83	76	79.5	3.8	0	15	0.19	0.0	0
2020-04-12	86	78	82.0	6.2	0	17	T	0.0	0
2020-04-13	88	80	84.0	8.1	0	19	0.00	0.0	0
2020-04-14	90	78	84.0	8.0	0	19	0.00	0.0	0
2020-04-15	91	79	85.0	8.9	0	20	0.00	0.0	0
2020-04-16	91	76	83.5	7.3	0	19	0.12	0.0	0
