2020-03-27	46	36	41.0	-0.5	24	0	0.08	0.0	0
2020-03-28	51	40	45.5	3.6	19	0	1.82	0.0	0
2020-03-29	63	46	54.5	12.2	10	0	0.12	0.0	0
2020-03-30	48	41	44.5	1.8	20	0	T	0.0	0
2020-03-31	44	39	41.5	-1.7	23	0	0.03	0.0	0
2020-04-01	50	40	45.0	1.4	20	0	T	0.0	0
2020-04-02	61	36	48.5	4.5	16	0	0.00	0.0	0
2020-04-03	65	35	50.0	5.6	15	0	0.00	0.0	0
2020-04-04	60	37	48.5	3.7	16	0	T	0.0	0
2020-04-05	58	40	49.0	3.8	16	0	0.00	0.0	0
2020-04-06	57	34	45.5	-0.1	19	0	0.00	0.0	0
2020-04-07	71	43	57.0	11.0	8	0	0.63	0.0	0
2020-04-08	72	50	61.0	14.6	4	0	0.07	0.0	0
2020-04-09	50	34	42.0	-4.8	23	0	0.05	0.1	0
2020-04-10	47	32	39.5	-7.7	25	0	0.01	0.1	T
2020-04-11	58	30	44.0	-3.6	21	0	0.00	0.0	M
2020-04-12	61	45	53.0	5.0	12	0	0.22	0.0	0
2020-04-13	55	35	45.0	-3.4	20	0	0.05	0.0	0
2020-04-14	44	29	36.5	-12.3	28	0	T	T	0
2020-04-15	40	27	33.5	-15.7	31	0	0.12	1.3	0
2020-04-16	44	25	34.5	-15.1	30	0	T	T	0
